"V1","V2","V3"
-0.0196115778433952,-1.02286082587391,-1.24115340487984
-0.233381979813469,-0.83431335909024,-0.79924706538043
-1.23475766358101,-0.982180732781178,-1.03284213204838
-1.32733935891022,-1.13133685985994,-0.840606167678498
-0.935373983854708,-0.543763057037547,-1.34873359089453
-0.897453559498679,-0.618583851825677,-1.36617407153232
-1.75240878830813,-0.742411211056068,-1.16240827572179
-0.848002397356846,-1.11074976028985,-1.41352549649004
-1.94151459652544,-1.06492136446197,-1.25065872612757
-1.69193089382741,-1.00217546176687,-1.79885908687695
-1.63954326704742,-0.270325912836365,-1.38523066252667
-0.988850738352775,-1.15591397401511,-1.06778428796563
-0.998699310821277,-0.78300884708428,-1.06891629405057
-1.12879209683842,-0.552685903680193,-0.771001644904869
-0.534871911172857,-1.09178384425858,-0.947086122651463
-0.974420866743706,-0.931935332330146,-1.43070438672592
-1.06619481831385,-0.816369174026876,-0.893190379973318
-0.27788078537796,-0.687926241657893,-1.18971608303683
-0.846686626371504,-0.69993606115515,-1.25685569378942
-1.15119913205263,-0.784479869834898,-0.710504438359814
-1.23951441148685,-0.731514976744061,-0.780839957933101
-1.39016064638977,-0.674996226429572,-1.03411560249293
-0.763318793228901,-0.863256397935522,-1.10347017679715
-1.63862523960455,-1.27671022905136,-1.21782020088785
-0.914643279692129,-0.917236709110104,-0.481275043265916
-0.251624096884135,-0.453597550808355,-1.49495591342276
-1.10158352730768,-1.04042742731805,-0.791371208970583
-0.192426246642231,-0.860700433495311,-1.03885282288518
-1.21831269050255,-0.721409526946121,-1.23021023619806
-1.82378681569123,-1.421183056278,-1.0335307174877
-1.79136710826043,-1.4826553672399,-1.17177347725707
-1.02232666940581,-1.08302288528359,-0.995483716757153
-0.882168271799633,-1.01410213344884,-1.35034961926011
-1.24270558981151,-1.62004789162173,-1.0125773687476
-1.45883634999857,-0.705274461166312,-1.25259402187466
-1.12378844901544,-0.654110163784384,-1.02657241847823
-0.796614092062577,-1.15795053514244,-1.36669379814934
-0.884976787936147,-1.20401821873739,-0.710863267732143
-0.550564844217116,-0.906987601607405,-0.928460183612577
-1.24971205481509,-1.05588671905468,-1.3201207652611
-1.35479305949667,-1.78016916460578,-1.16869855244824
-0.997249018156659,-1.2202744559014,-0.993923915323053
-1.60439152016857,-0.86504232812884,-1.14717586951025
-1.02823492124046,-1.03542569167613,-1.05937474586567
-1.82110831137907,-1.06673971209736,-0.597199966303891
-1.28319164394432,-0.794286491477507,-1.19999377133749
-1.44165526087614,-0.919645827355082,-0.974409129887821
-1.08875772067386,-0.88420728882844,-1.24618111528264
-1.29527095299048,-0.863256281792349,-0.941694313166908
-0.79921922368173,-0.569742438224399,-0.547539101343448
-0.545996532325665,-1.1208131843691,-1.38830298357558
-0.560863100622367,-1.23157562093412,-1.050011939376
-0.48801080504291,-0.783482580935613,-1.2267926901496
-0.198149073594929,-0.972366333749317,-0.613431931089504
-1.39525303467214,-0.576594819498364,-0.872918664208956
-0.0461935946571315,-1.18980315729777,-1.20878119040446
-1.7424678353727,-1.28326612143654,-0.91605032138837
-1.06104091223829,-1.32860727841759,-0.814187970513094
-1.16162414549189,-1.25882427749667,-0.888744426687378
-1.05523603275578,-1.15770751636514,-1.29303314780065
-2.27921301373856,-0.951223831822248,-0.958166083344392
-0.58836199296689,-0.968076510947602,-0.962431006079264
-0.0972669367147618,-1.15750211257406,-0.841966700353022
-0.706105204143987,-1.26893027334239,-1.0742042802003
-0.673755137139151,-1.0520265608694,-1.1526205909758
-1.44633438660345,-1.02693067726501,-1.03128526426149
-0.430600446525107,-1.10155989700342,-1.0998762575792
-0.392299130230582,-1.23954588991109,-0.569570999168822
-1.55335468156303,-0.874206399086768,-0.584054792437843
-1.29432643962612,-1.23350761125736,-1.03113867258257
-1.34659712017524,-1.25195650768282,-0.785152713969151
-0.938199612557604,-1.45433807358584,-0.84894956317068
-1.23601638335311,-0.359939876782683,-1.29978593654561
-1.40389445514217,-0.452319418585149,-1.48852864174068
-1.5137762609859,-1.34594921218492,-1.15102070497472
-0.920002435711589,-1.31228723078289,-0.547787863014212
-1.17347744608372,-0.790856140980197,-1.37508538809259
-2.39807282080206,-0.833580076950888,-0.448903972093932
-1.25182642753398,-1.07880148333165,-0.952160876606061
-1.49252667140908,-0.803325451028591,-1.34846290262254
-1.51009954906278,-1.13716884262522,-0.978403529826045
-0.742040849020422,-0.907819346201249,-1.12018944600426
-0.402813279353321,-1.17875666518784,-1.27110790632823
0.0837799456783386,-1.20602966198468,-1.06506875926254
0.00079650726055025,-1.02347476066371,-0.630954811123597
-1.26468937611743,-0.49670933642169,-0.857917130926227
-0.641635037013127,-1.31492966613603,-1.16331338840314
-1.0450317143045,-1.1503944549331,-1.23621364433705
-1.46749491150951,-1.20939571678186,-0.990392670011955
-1.18207664308692,-1.27075012832066,-0.93107159017947
-1.52959997616824,-1.39479387128465,-0.266974582028828
-0.822691693751733,-0.911393941921505,-1.02561530536978
-1.18576351995563,-0.951839134973445,-0.718974349653151
-1.61149497989238,-0.789747801713166,-1.05077282203608
-0.695157507175314,-0.476680611676145,-1.27255024393612
-1.46402502341657,-1.35553258761758,-1.19554722115858
-1.23457262339483,-1.2006314623548,-1.20693288096866
-1.1300828028621,-0.997289978210914,-0.962536012268778
-0.731870735078965,-0.853553591430594,-1.27078365181204
-0.444923493978881,-1.28822952485652,-0.431979119538861
-1.2717757413756,-1.27340215963372,-1.07724506393037
-0.920596648865863,-1.23911256670221,-1.00293720399668
-0.473593245275872,-0.94875184850737,-0.885802388112551
-1.13673445515754,-1.30667989224243,-1.19828091563004
-1.0504192636088,-1.40463380532177,-1.12429281414405
-1.14255654943115,-1.46616432342665,-0.707111519776545
-0.576262244675249,-0.86441332616503,-1.38696076486695
-1.08707189072782,-1.08782424136776,-0.847821130625
0.0623666434410377,-0.771716215576272,-1.26942666497697
-1.04747562344057,-1.18101868950883,-1.93842721786397
-0.754978843772179,-0.802752482952597,-1.21959944201358
-2.04195058596155,-1.25643936548931,-1.32064519255729
-1.27248276207818,-1.06730155568396,-0.763423501323387
-0.704634927220485,-1.24986527564657,-0.656859344882473
-0.374970081539152,-1.00136712790395,-0.971200587808168
-1.57378692280841,-1.16648831142937,-1.13162876644795
-0.737789072688056,-0.775914392036287,-0.704167465323911
-1.19372418465391,-0.817986701868512,-0.923524739441147
-0.504663478952909,-1.17145454610148,-0.889144979931566
-1.25341945342165,-1.59292324799796,-1.1192444108317
-1.42308858697694,-1.2049026337014,-1.0371767410607
-1.02824852977478,-0.732505815476398,-0.730392661775778
-1.57547171129811,-1.14530561506146,-1.52547066172487
-0.927616310513525,-1.28026272269907,-1.31365190375819
-0.595692995016378,-1.21663515757655,-0.51743829107208
-0.576432501973276,-1.21347032006203,-0.885202716484738
-0.430956004086997,-1.21345317656319,-0.561405923565467
-0.918238302734818,-1.31969488084016,-1.01661111256832
-0.679048074754155,-1.00547609296401,-1.30808487245974
-1.34095006157931,-0.801402992942574,-1.07074731096154
-0.770205150901213,-1.01989049762742,-0.62587606929147
-0.73175417625952,-1.05703888744239,-1.27033435513369
-1.2348578500213,-1.31307752835873,-1.16829832744728
-0.562255677786216,-1.26500682206355,-0.432833403999138
-0.533083103258271,-0.91169253005272,-0.813498966900901
-1.55937557728191,-1.1492771030256,-0.744704072069417
-1.23735635602664,-1.18050667455123,-1.12772911116671
-1.90556770840676,-1.11760862992256,-0.967832618266587
-1.06566377814413,-1.08277623934061,-1.28619675935558
-0.210020466299691,-1.40372706019815,-1.14135136530274
-1.16184489851704,-0.990389024596206,-1.02257100333773
-0.898270201288439,-0.837069464082684,-1.24853350178412
0.170400363870701,-0.952964185532629,-1.37560137013621
-0.641598620053302,-0.437793165571007,-1.02810589384391
-1.13166001248425,-1.05938621131313,-1.02655403582509
-0.769402625036378,-0.578317907765175,-1.10315661822395
-0.653587538273205,-1.12212912469773,-0.995574857273326
-0.906286262977906,-1.40148791494724,-0.715671639241496
-1.75091520269229,-0.733486538262935,-0.973471259653026
-1.05243233725029,-1.32302713347629,-0.969296679584527
-1.16448133999694,-0.876799383305294,-1.41800093601136
-1.64017094268465,-0.820562161628438,-1.03788797222488
-2.02961630839593,-1.0963547137106,-0.704738603041057
-1.14047639344336,-1.08086997857249,-0.816806071785395
-1.01735484791032,-1.08339911214805,-0.565685826627884
-1.31769655756937,-1.04652193924703,-0.677801193729358
-0.345514865411906,-0.0977790151512398,-1.03145216396779
-1.35461380482728,-1.97795546261397,-0.485064488476613
-1.13143709416935,-0.609471073036575,-0.89432221626463
-0.0887943680451079,-0.64058361744735,-1.0220393950479
-1.20600557891871,-1.21233398561839,-0.757297906546208
-0.919029033787576,-1.03721219741264,-0.872167574035375
-0.610901355002503,-1.10001257025604,-1.15391734941004
-1.57113078419527,-1.00790958627179,-1.03860007556977
-0.486942009509349,-0.623160002600151,-0.904151666446322
-1.16487483374557,-0.937888461631608,-0.795571646730739
-1.17897587992571,-0.857721686234242,-1.06039541080766
-1.05843966194051,-1.10131721376403,-1.03233895085696
-0.81179162834046,-0.743000159622171,-0.971349661149113
-1.10987484276521,-1.48617727995396,-0.809633996537636
-0.984357024811881,-0.511222748609002,-0.898354654704689
-0.925812562219776,-1.36428604429621,-1.39194083115125
-1.66444403581368,-0.890997717309232,-1.12028403137342
-1.57480111494695,-0.626702881556105,-0.788126800575893
-0.487159643254594,-0.69822708999943,-1.09753829653843
-1.99106837656533,-1.11988300198387,-1.07363815840713
-1.20287780308558,-0.653583386254817,-1.02588037149662
-0.653250095401958,-1.59098877743778,-0.930269798484024
-0.832691015842799,-1.42603603994924,-1.18671969726176
-1.65332508689581,-0.39078811358916,-0.983819694262378
-0.915887427502523,-1.16787144206092,-0.890024930529603
-1.37723776671589,-0.821092488148314,-1.44827418753826
-1.4084700574097,-1.02401153739081,-0.652882028849888
-1.16119462128716,-0.905021813114163,-0.91720000684569
-0.951967021775211,-0.876907498444462,-0.7611798257046
-0.618614993895863,-0.999118375071823,-0.407018320094457
-1.5368839011463,-0.956880440683853,-1.89145467326165
-1.68826853222722,-1.12698156640265,-0.770843374793238
-1.69279651539644,-0.901540458959662,-1.12558505374134
-1.52805060499293,-0.898053908637034,-0.827953232675401
-0.777263305140389,-0.889120805899869,-0.43180485598554
-0.744331687628247,-1.06576834891613,-1.26439635326901
-0.746681344744909,-1.05968082708667,-0.496456412752745
-0.488681831887154,-1.11642747906369,-1.21630660067326
-0.107198078409696,-0.983750963600521,-1.03753962513235
0.214274152189873,-1.6786873633612,-0.989638714392494
-1.65798507160537,-1.19334781974186,-1.1158033332157
-1.71471259946968,-1.468777408915,-1.2827866178797
-1.76724074598677,-1.23709694022353,-0.806302926984101
-0.899337187147879,-0.968237977185464,-0.808927709813988
-1.75339172472136,-0.702242979136621,-1.09069732681036
-0.711310872421758,-1.40841867045821,-0.857040351416783
-1.15019332372602,-1.13398780539349,-0.782228075302205
-1.73928890578652,-1.07293376685237,-0.968573767434381
-1.16513386648161,-1.01601030803398,-1.3586407750316
-0.482826071391936,-1.10278517417687,-1.35063699778117
-0.531330985456075,-1.95266964650834,-0.921725629899106
-0.651998574133171,-0.60193898729663,-0.916648688768484
-0.99839501162581,-0.602133188180999,-0.743648482974135
-1.57690137010316,-0.283788271959553,-1.20026704384582
-1.30051290878844,-1.57542164430517,-0.676318097722335
-1.0484853223696,-0.983902023179146,-0.983129613063934
-0.933074816156513,-1.39912390574094,-0.798507791537085
-0.350418429405153,-0.82497327051156,-0.99492599868819
-0.965831525452458,-1.19904626505933,-1.18778453531897
-0.443826484188803,-1.23051177837003,-1.39136936941705
-1.22322399300721,-0.979097999305112,-1.1388630215368
-1.01838472176156,-1.14797265872793,-0.94994737510165
-1.2175838548761,-1.1117722304176,-1.1575099796187
-1.0804840432068,-0.959787080994512,-1.15532037429761
-1.7615400789791,-1.34430670810428,-0.757558855361217
-0.93701611794993,-1.13233501957896,-1.17827649022858
-1.42110582060094,-0.582428222043137,-0.638167002109056
-0.577044030892492,-0.750846024798457,-1.70953065332204
-0.763008010153199,-1.22148441126643,-0.432230909578946
-1.20276485651111,-0.999102081452139,-1.25892951001138
-0.00842555024385339,-1.57442039759511,-0.977893870858091
-1.06014577992255,-0.971938239263724,-0.671443321215999
-1.03996791477596,-1.0495228541502,-0.78553178874782
-1.36819911938806,-1.18697787941883,-1.43094247711843
-1.7020703687809,-1.23437494324502,-0.324278974293331
-1.35094920763193,-0.698812890276205,-1.62674706005211
-0.794419715905737,-1.09870383394202,-1.24615417605115
-0.443595039873567,-0.648176797596226,-0.34450310663799
-1.10090632223767,-0.910991489090773,-0.767457090171988
-1.60786203985392,-1.69142608327545,-1.34681114460168
-1.08093812258817,-0.904040591716904,-1.12147763693223
-0.35593221753123,-1.20607981088556,-1.18937790881985
-2.12581007041285,-1.30695985991557,-1.28076548308153
-0.700434322302691,-1.28645523419879,-0.795730646563107
-1.06365002754024,-0.504883419732882,-1.50278142543085
-1.04854379705836,-0.916209430857277,-1.05731094539297
-1.16088237360457,-0.76680945447818,-1.11642031471479
-0.299909834838773,-0.756832800329824,-1.16105653588784
-1.21063728393739,-1.34832220638278,-1.54542721766831
-0.496801582647775,-1.25110883544058,-1.15636984664252
-0.47108045628014,-0.988177758096452,-1.49059086652396
-1.81005003649346,-0.798064686954325,-1.03174334789251
-1.439029061893,-1.26778061845637,-1.12189012194966
-1.54209747205991,-1.01837876391692,-0.765783866401334
-1.05884163741434,-0.658376416627934,-1.06239469373072
-0.223021277732984,-0.654693462997265,-1.33064801675838
-0.988074338827569,-0.88439434052963,-0.942480873201275
-1.64175102833397,-0.619538216770977,-1.28460111536014
-0.837467702177657,-0.742141590715397,-1.01733417671738
-1.27423088995578,-1.07500541743381,-0.978111846627124
-0.340792429416578,-1.57276657632933,-0.791594753806689
-1.124944218236,-0.946095544772292,-0.768781419205853
0.541472399723285,-1.09382627995178,-1.20268655263549
-1.51454129821953,-0.856310087017101,-0.492294588689794
-1.2733486147303,-0.730200088826956,-1.26366056529058
-1.42175421435266,-1.06843839754701,-1.17022692399345
-0.601234971308666,-1.19677551751427,-1.3307358384861
-1.31172263742127,-1.10953174885463,-1.13425271343967
-1.21036155709122,-1.10597272303028,-0.992932675219376
-0.805973555855758,-0.818633790982729,-1.35248397216359
-0.999937980848942,-0.929875724022688,-0.56280204599737
-0.279388388968284,-0.977172612976233,-1.09513662087172
-0.857316730182481,-0.801680860320182,-0.221997255340962
-0.979122216954362,-1.16295644142012,-1.1732349036852
-1.14313041721946,-0.753827145685049,-0.867523606146201
-0.76411795995568,-1.01932253395978,-0.61382836731924
-1.68300512649755,-0.542485727202203,-1.29584551546774
-1.10851329346278,-0.856836889904008,-0.839346088870987
-1.6251453738427,-0.53796115596554,-1.4001502759796
-1.44824781001923,-0.933907138129285,-1.44012705382851
-0.840381197735401,-1.10306089637461,-1.40874918761044
-0.482037002098707,-1.00487532984957,-0.705884209049547
-0.770268090836554,-1.14999831993646,-1.34863580756263
-0.480643296258491,-1.51373940888195,-0.963211455261689
-0.798419734566899,-0.591961527199716,-1.13181634056122
-0.78135643143537,-0.876175873272574,-0.729522899608716
-0.82320199041455,-0.848626548390176,-0.987626534807171
-0.855157545986486,-0.896192380471851,-1.2303177431567
-1.16106014429928,-0.872619514890241,-0.882406000807979
-0.734322157645039,-0.874604683425169,-0.690304135923748
-1.38178278394163,-1.4930787125906,-0.728607531591336
-1.02982249227402,-1.22526249487215,-0.933329676061767
-0.378643344046504,-1.11383314896207,-0.658342977269488
-1.26626707904505,-1.44544986210411,-0.932286149507379
-1.33180433714184,-0.992936521809209,-0.689910083310732
-0.998935917124582,-1.21036296550447,-1.20755258096818
-1.12286251680748,-0.687969186111397,-1.29254470123566
-1.06520651546759,-0.824763841643826,-1.17660974090193
-0.692624546668175,-0.89127800265975,-0.732928941161751
-1.77171095580401,-1.13650446399321,-0.420266751827381
-1.56618697178872,-0.978062489184951,-1.5234842565179
-0.695984102112267,-1.71740321247144,-1.09834884179176
-1.19357129285791,-0.900430719490702,-0.737255358092777
-1.60786092791126,-0.808389087675288,-1.73461705225048
-1.89201591446186,-1.16847019739885,-1.15060594218423
-0.696903790603755,-0.480557841140836,-1.0132198578666
-0.626050007550044,-1.09836482174618,-0.500699567376406
-0.878337841133757,-0.857629551889085,-0.639333317816054
-0.802419572785906,-0.756722392483167,-1.0399431256787
-0.599714890716365,-0.873302607249518,-0.897647565636025
-0.342855786632355,-1.26845941606172,-0.709122392686144
-1.13538327585799,-0.183027156328982,-1.20912540746325
-0.987426373586857,-1.10193653565655,-1.37858662103523
-1.9779765738225,-0.93394639756827,-1.48450068237195
-1.11274414778748,-1.17373985258006,-0.848306765069816
-0.748578487831963,-0.727375687756506,-1.03819951101594
-1.2809369783992,-1.16271889699347,-1.18832718793579
-0.587841307981914,-1.42801293106468,-1.2070960689355
-0.690844029396503,-0.87327252310634,-1.15537647201019
-0.408445490728499,-0.888059021782685,-1.10239201927948
-2.00326302235365,-0.958228974336315,-1.31242989957707
-1.6226679508149,-0.807241744337245,-0.92270594039848
-0.732981233271515,-1.20898762709851,-1.42628032373265
-0.259708981903986,-1.00507607104754,-1.5525975551618
-1.30705326308368,-0.975960724132733,-0.952927271632667
-1.15027601552373,-1.11152350351881,-1.25988898731261
-0.708890597967506,-0.902425257093039,-0.673156367178261
-1.78684591226885,-0.902404423718587,-0.934378058081713
-0.867515443153526,-1.38851365509372,-0.695801044799276
-1.20595536471453,-1.27864376418726,-1.16212888928217
-1.05376830374958,-1.47794710871809,-0.757819391305967
-1.22098379495583,-0.876283686779577,-1.01124518519342
-0.880515345191551,-1.1246073588433,-0.702487433853068
-1.74748954466601,-0.643222469413081,-0.692508882353623
-1.56656877691698,-1.37229813953362,-1.15361941108927
-0.412640534379897,-1.39052716055242,-0.741933494348291
-0.86445478745059,-0.987653574263668,-1.1399314801547
-1.66028701598472,-0.511768096546217,-0.632507155894519
0.209218802794501,-1.18045619701924,-0.755875696583134
-0.851541012219665,-1.10449768626753,-1.08956173122767
-1.26899404735084,-1.10861632500613,-0.484014773949547
-1.83006794324804,-1.16052115675851,-1.1757007677777
-0.933742534123145,-0.755935092092599,-0.738060935165742
-0.670099788915465,-1.16895772639859,-1.25493777878286
-0.520629269398443,-0.747787237467202,-1.88952775688823
-0.55773476120941,-0.882763569903702,-0.59533164967969
-0.298863512667489,-1.02729192380387,-1.04655578007059
-0.248346721657239,-1.37640388981112,-1.08500133766812
-2.58623796713692,-0.952753391835672,-1.15413474234135
-1.21410713854677,-0.702530957494583,-0.684461798400628
-1.39127344848019,-1.47266946719521,-0.757443229459065
-1.12545215293441,-1.10286087609319,-1.44778241361296
0.633636040242793,-0.757352779890865,-1.07244838641725
-1.36592827284439,-1.20100081335638,-0.594606568097595
-0.938229149262266,-0.972678231672947,-0.475497636370043
-0.493282952966677,-0.945295048313599,-0.785820187171033
-1.47658464846547,-0.439888223211243,-1.6133140624895
-0.567392150576034,-1.23344842785203,-0.553166962051011
-0.848016812098898,-1.33542280225742,-0.8637830325964
-0.986451360643173,-1.1103766470318,-1.52392806981668
-0.964891964751284,-0.478886111596014,-1.41595766794659
-0.845576742839311,-0.627583407821669,-0.75492767874872
-0.985666312378495,-1.24037407869639,-1.0187893141694
-1.17089879488798,-0.855260568241711,-1.10107629919892
-1.66295405200365,-1.4650102586465,-0.691300472504472
-1.01715901784178,-0.946409955988808,-1.14627793773928
-1.50153559061516,-1.12234953114222,-0.857564855150922
-1.14128648330915,-1.24473412836661,-1.45613781609793
-0.753631052955902,-1.15285599823575,-1.54845345495973
-0.664065541767722,-0.115589818010316,-0.74233130349033
-1.51349608078523,-1.06593470613749,-0.682617981198042
-2.15941318808658,-1.20482725329964,-0.667463571358277
-0.926293703648273,-0.900314103834283,-0.665571491218672
-1.53799105610136,-1.24147691675677,-1.23831103976135
-0.332659891375082,-1.34502381619716,-1.29294120768756
-1.85824671554811,-0.946547921074185,-0.915664336412615
-1.47978006726126,-0.945970784734399,-1.18522043064796
-1.44577068911833,-1.13002366419031,-1.29185493334177
0.174713246249196,-0.903766159973259,-1.09716868643827
-0.944851745433695,-1.29936825051939,-1.44632226551008
-1.14961028925223,-1.35082290690161,-1.61658228673078
-0.271412362079131,-0.370423991796904,-1.36926659514889
-0.75872477246977,-0.989737447390989,-0.481134193223779
-2.16810722735922,-1.32351846651149,-1.03282394921502
-1.04496727518069,-0.716135990156896,-0.832202032430074
-1.00999015356893,-0.754367717633959,-1.12224874119687
-0.161550014562406,-1.0191871004892,-1.31949982458747
-0.860554539556461,-1.8511495756234,-1.14779608365766
-1.03768046644882,-0.907728785453265,-1.11315125516802
-0.923852995551694,-0.999437729004078,-1.12669333956544
-0.153709469825786,-1.55713463234637,-1.52943275352483
-0.817055037284347,-1.00427028087022,-1.06518537759691
-0.916291808450231,-0.992623766660656,-0.926086062351326
-0.754843593760893,-0.985030725937197,-1.41269516875408
-1.24066605014417,-1.14523838801212,-1.16711997837535
-0.742266334562341,-1.19934481385646,-1.33132619187627
-0.673190793006675,-0.937878019417175,-1.37055972622455
-1.24570114688891,-1.10268276086409,-1.43974511083856
-1.56650065858998,-0.605603954304977,-0.993279214613926
0.30211822954033,-1.05244786218108,-0.637091672317133
-1.0121084693919,-0.902006139922129,-0.984484667331755
-0.906938848884363,-0.743942502632068,-0.931514882563259
-0.580493299244999,-1.15381594987193,-0.711699690151022
-1.13775540789588,-1.08785032610327,-1.09927084291038
-1.09647007906241,-0.467349954177987,-0.673349557354729
-1.66627055841189,-1.48038629918299,-1.12075901200757
-2.08237001423679,-1.54141994310942,-0.7817377184566
-1.79458061727097,-1.26219645306509,-0.888946052882433
-0.779856562916216,-0.796677553949458,-0.667131279195842
-1.86149717083199,-0.887744637770348,-0.751166972746794
-1.62362343687865,-1.22017540381633,-0.951231121259328
-1.01013096867017,-0.704360092204808,-0.447645870902351
-0.0652680889557976,-1.30073806064675,-1.08906974318732
-0.497904585153945,-0.167795294683199,-0.945456558091037
-0.765783600703861,-0.817797204876558,-0.464228488076577
-0.372154547376757,-0.831074794770361,-0.979270762239177
-1.6424625579192,-1.01110642464768,-0.597588845058925
-0.285179758563586,-1.22455321091625,-0.968053664253669
-0.480255486555143,-0.94852827068834,-0.546306618170079
-1.11328215754514,-1.300142720461,-0.81178611667626
-0.904011857172032,-1.07374091255125,-0.820406152987532
-0.308196483346685,-1.20068671483547,-0.908765591164294
-1.06388406638168,-0.709314451162099,-0.805520152052703
-1.33646808950729,-0.581202758615153,-1.48084651893456
-1.04128171701769,-0.695199461375785,-1.01221187851679
-1.54674699367757,-0.654053776493208,-0.788222700449634
-1.30455930999772,-1.15255204052962,-0.93834431764756
-0.823340211851749,-0.784787032977306,-0.513594634300612
-1.27612438116389,-0.456984259988462,-0.959968088176506
-0.234627631447575,-0.870839306011073,-1.48090004902771
-1.38317102295016,-0.577743712078898,-0.681313668112085
-0.978982181697324,-0.528907501962606,-1.00416386563122
-1.06268417570612,-1.58437801600866,-1.2731106823059
-0.513501645959591,-0.818155791480661,-0.275055612671737
-0.660560329009545,-1.15849714752933,-1.04393575284002
-0.202826712408006,-1.3275860129434,-0.55781175737232
-2.04540214399841,-0.617166875724205,-1.05450985208784
-0.113830553847124,-1.4529387669428,-1.54968676405285
-0.986610226176739,-1.01848465838393,-0.960459380288634
-1.44909504474382,-1.03069783271626,-1.32006020964299
-0.388687497692784,-0.887012729663415,-0.753255341580458
-0.75310052975791,-0.812367792394169,-0.981547452066578
-1.03706039554826,-0.28338489286552,-1.39313110403025
-0.505349050713843,-1.15747039287532,-1.19483048599944
-0.233897162138563,-0.720065414792255,-1.1946519314154
-0.280468332291988,-1.21618821604492,-0.528360473092758
-0.979111449829426,-1.0075813703819,-1.05973960281721
-0.974300577664457,-0.938093689896973,-1.5397250641965
-0.921389393359775,-0.847701108322792,-1.1554115078734
-0.984556780979883,-1.01908809870574,-0.700048377664154
-0.41183306485826,-0.870437359366973,-0.690475482996907
-0.661378865617469,-1.19598408623953,-1.55253952394074
-1.22529037674972,-1.29151124461514,-0.731448503094322
-0.762082315379167,-1.25599880874535,-1.27548969703683
-0.432744951811997,-0.919020903414579,-1.29139427731235
-0.791217789087483,-1.11728168317338,-1.5001105303974
-1.01545017195389,-0.622588010514273,-0.960197077877999
-0.567266599950027,-0.633508259120616,-0.668244353025143
-1.13497109960883,-1.34398737476006,-1.22926403888733
-0.0819905962528238,-0.983061866664552,-0.999891467891971
-1.0475609523081,-0.814931174983522,-1.17600923608121
-1.12513907917853,-1.4000378060871,-0.778097480151096
-1.04794705253868,-1.60930896435571,-0.81869629670394
-1.98650741437636,-0.834157794153681,-1.0066073815241
-1.36789722591959,-0.96198289868568,-0.368257538450904
-0.846884857869724,-1.41519525033362,-0.853426962908005
-0.113971330765139,-1.03627538948912,-0.879889882568074
-1.98067959809634,-0.930570962910155,-0.982660796550596
-0.974761029728562,-0.834708631789428,-0.986038541705241
-1.51863959432143,-0.916660406520486,-1.59017666996497
-0.20691060818545,-0.831114047500685,-0.321789438699166
-2.30148859431018,-1.57452557706701,-1.29929012459627
-1.19468294559682,-0.686574344604221,-0.888511019495451
-0.942158122224053,-0.928239569841278,-1.01050410643024
-1.49426136809904,-0.967333503277696,-0.813971234829107
-1.20362265140621,-0.941362815698622,-1.09438641982611
-0.828489492256919,-0.969592183965785,-0.947080115662773
-1.3825413962786,-1.0883315544639,-1.68965624195272
-0.0774044866049931,-0.874696478104494,-1.42679873433922
-2.55813044476952,-0.920375339287738,-1.42996213963493
-1.49651470757119,-0.647277705851895,-1.4005731547712
-1.07184046914277,-1.01902158723987,-1.04308352539183
-0.708709754468465,-1.41251104485751,-0.80170425107407
-1.14339531940366,-1.24083849338651,-0.972704085634021
-0.728995927369843,-1.03393978110503,-0.681094059789563
-0.85021765954348,-1.05898628857948,-0.698740890541831
0.695100747906192,1.20255258828339,0.883261849071086
1.42059534796638,1.52007659421729,1.59565777784179
0.93129730873303,1.01637223087006,0.466376091201237
0.802384785581667,0.924703564525056,1.26622622843883
1.8611148972568,0.675212399634609,0.912111595594643
1.55299613717718,0.635839441376124,1.15619483358445
0.64983728784582,0.2215613528024,0.558311253448868
0.398564242194925,1.5038160522729,1.03426683638272
0.40087176571219,0.996903555545507,0.636090012187061
1.24781240794436,0.208464680951012,1.08154326838546
0.646824875260952,0.440016058906869,1.76382985347931
1.44438983234133,0.853978225079017,0.733268438808756
1.98469985047692,0.956008108845274,1.6694237915599
1.07984563049172,1.05153615470391,1.95034671376562
1.23067184443176,0.505388966761107,1.17110513433627
0.873252717724938,0.745518378934548,0.463981228984394
0.793086500323669,1.52945814547891,0.285799421533474
0.833195718940979,0.961330296087551,1.12171439281318
1.80670535405448,0.415801364610593,0.741884200531568
0.675235244254141,1.14058321193865,0.992603851616706
0.614923909212574,1.17838487478719,0.821820875182223
1.29730420242204,1.17575587793932,0.861537061530441
0.49297516697566,1.40660919981636,0.968769884666474
1.76653631890998,0.764343296042023,1.03465011383791
0.792228822321737,1.38331912034835,0.784888065403541
1.35490229489875,1.08962401213248,-0.166973664997324
0.882301382578482,1.00995292707944,2.03557414001405
1.34859263211474,0.942038842536646,0.506588576924489
0.113578719976818,1.03211260998052,0.900795411222387
0.912993608037624,1.07682668555059,1.05691390623435
1.61258356004937,1.32390717828559,1.228358460838
1.38021795612679,1.40143292191408,0.840302307591174
1.06113228258732,1.18697102023532,1.29941876906879
1.28730355260468,1.39360492615179,1.61420126763916
1.96025537853553,0.96435525600912,0.211099306767513
1.17412607784602,0.616535803774238,0.643766550858496
1.59021493923364,0.751655017411112,0.400821782232824
1.1424747015769,1.14515457427381,0.940208599389691
0.208805912423626,1.08452964546761,0.737363295468436
1.12169995777731,1.07620266396298,0.762937483551256
